player_hand;player_options;player_decision;dealer_hand;dealer_options;dealer_decision;result;
['3', '3'];[3];1;['8', 'J'];[8];1;0;
['3', '3', 'Q'];6;1;['8', 'J', 'K'];18;1;2;
['8', '3'];[8];0;['8', 'Q'];[8];1;0;
['8', '3'];11;0;['8', 'Q', 'K'];18;1;2;
['10', '8'];[10];1;['3', '3'];[3];1;0;
['10', '8', '8'];18;1;['3', '3', '4'];6;1;-1;
['4', 'J'];[4];1;['10', '3'];[10];1;0;
['4', 'J', '10'];14;1;['10', '3', 'Q'];13;0;1;
['8', '4'];[8];0;['3', '3'];[3];0;2;
['5', '7'];[5];1;['A', '5'];[1, 10];0;0;
['5', '7', '8'];12;1;['A', '5'];15;0;0;
['5', '7', '8', '6'];20;1;['A', '5'];15;0;-1;
['J', '10'];[10];1;['Q', '3'];[10];1;0;
['J', '10', 'K'];20;1;['Q', '3', '2'];13;1;-1;
['2', '9'];[2];1;['9', 'K'];[9];1;0;
['2', '9', '5'];11;1;['9', 'K', 'K'];19;1;2;
['4', '10'];[4];0;['J', '7'];[10];1;0;
['4', '10'];14;0;['J', '7', '3'];17;1;0;
['4', '10'];14;0;['J', '7', '3', '5'];20;1;2;
['8', '7'];[8];1;['2', '6'];[2];1;0;
['8', '7', 'J'];15;1;['2', '6', '5'];8;0;-1;
['3', '6'];[3];0;['7', 'J'];[7];1;0;
['3', '6'];9;0;['7', 'J', '10'];17;0;2;
['9', 'Q'];[9];1;['3', '9'];[3];0;0;
['9', 'Q', '4'];19;1;['3', '9'];12;0;-1;
['K', '2'];[10];1;['10', '7'];[10];1;0;
['K', '2', 'Q'];12;1;['10', '7', '4'];17;1;-1;
['K', '7'];[10];0;['K', 'J'];[10];1;0;
['K', '7'];17;0;['K', 'J', 'Q'];20;0;2;
['J', 'K'];[10];0;['10', 'K'];[10];1;0;
['J', 'K'];20;0;['10', 'K', 'K'];20;1;2;
['Q', 'K'];[10];1;['10', '9'];[10];1;0;
['Q', 'K', 'K'];20;1;['10', '9', 'A'];19;1;-1;
['4', '10'];[4];0;['2', '6'];[2];0;2;
['5', '5'];[5];1;['9', 'K'];[9];0;0;
['5', '5', '4'];10;1;['9', 'K'];19;0;0;
['5', '5', '4', 'K'];14;0;['9', 'K'];19;0;-1;
['A', 'K'];[1, 10];1;['7', '7'];[7];1;0;
['A', 'K', '9'];20;1;['7', '7', 'K'];14;0;2;
['A', '7'];[1, 10];0;['8', '2'];[8];0;2;
['K', '3'];[10];0;['8', '3'];[8];1;0;
['K', '3'];13;0;['8', '3', 'Q'];11;0;-1;
['10', '7'];[10];0;['7', '6'];[7];1;0;
['10', '7'];17;0;['7', '6', '5'];13;0;-1;
['J', '7'];[10];1;['9', '2'];[9];1;0;
['J', '7', '9'];17;1;['9', '2', '2'];11;1;-1;
['10', 'A'];[10];1;['8', '5'];[8];1;0;
['10', 'A', 'K'];20;0;['8', '5', '4'];13;1;0;
['10', 'A', 'K'];21;0;['8', '5', '4', '9'];17;1;2;
['10', '8'];[10];1;['K', '4'];[10];1;0;
['10', '8', '9'];18;1;['K', '4', '8'];14;1;1;
['2', '2'];[2];0;['3', '8'];[3];1;0;
['2', '2'];4;0;['3', '8', '10'];11;1;0;
['2', '2'];4;0;['3', '8', '10'];21;0;-1;
['6', '10'];[6];1;['K', '9'];[10];1;0;
['6', '10', 'K'];16;0;['K', '9', '5'];19;0;1;
['K', 'A'];[10];1;['J', '4'];[10];1;0;
['K', 'A', '10'];20;0;['J', '4', 'A'];14;1;0;
['K', 'A', '10'];21;0;['J', '4', 'A', '3'];15;1;0;
['K', 'A', '10'];21;0;['J', '4', 'A', '3', '10'];18;1;2;
['Q', 'K'];[10];1;['6', 'J'];[6];1;0;
['Q', 'K', '8'];20;1;['6', 'J', '7'];16;0;1;
['10', '10'];[10];1;['5', '8'];[5];1;0;
['10', '10', '8'];20;1;['5', '8', '4'];13;0;-1;
['10', 'A'];[10];0;['2', '10'];[2];1;0;
['10', 'A'];20;0;['2', '10', '2'];12;0;2;
['9', 'A'];[9];1;['7', '7'];[7];1;0;
['9', 'A', '6'];19;0;['7', '7', '8'];14;1;2;
['3', '4'];[3];0;['3', '4'];[3];1;0;
['3', '4'];7;0;['3', '4', '4'];7;1;0;
['3', '4'];7;0;['3', '4', '4', 'Q'];11;0;-1;
['6', '6'];[6];1;['Q', 'J'];[10];0;0;
['6', '6', '6'];12;0;['Q', 'J'];20;0;-1;
['7', '3'];[7];1;['7', '3'];[7];0;0;
['7', '3', '4'];10;1;['7', '3'];10;0;0;
['7', '3', '4', 'K'];14;1;['7', '3'];10;0;-1;
['3', '10'];[3];1;['9', 'K'];[9];1;0;
['3', '10', '5'];13;1;['9', 'K', '6'];19;1;2;
['6', '10'];[6];1;['Q', 'K'];[10];1;0;
['6', '10', '4'];16;1;['Q', 'K', 'A'];20;1;0;
['6', '10', '4', '9'];20;1;['Q', 'K', 'A'];21;0;-1;
['5', '4'];[5];0;['A', '7'];[1, 10];1;0;
['5', '4'];9;0;['A', '7', 'A'];17;1;0;
['5', '4'];9;0;['A', '7', 'A', 'K'];18;1;0;
['5', '4'];9;0;['A', '7', 'A', 'K', 'J'];19;1;2;
['8', '5'];[8];1;['6', '9'];[6];1;0;
['8', '5', 'Q'];13;1;['6', '9', 'A'];15;1;-1;
['3', '9'];[3];1;['10', '5'];[10];1;0;
['3', '9', 'K'];12;1;['10', '5', '2'];15;1;-1;
['6', '8'];[6];1;['2', '6'];[2];1;0;
['6', '8', '8'];14;1;['2', '6', '9'];8;1;-1;
['A', 'K'];[1, 10];1;['J', '3'];[10];0;0;
['A', 'K', '9'];20;1;['J', '3'];13;0;0;
['A', 'K', '9', '10'];20;1;['J', '3'];13;0;-1;
['Q', 'K'];[10];1;['5', 'A'];[5];1;0;
['Q', 'K', '4'];20;1;['5', 'A', '3'];15;1;-1;
['8', '8'];[8];1;['2', 'J'];[2];1;0;
['8', '8', 'Q'];16;1;['2', 'J', '2'];12;0;-1;
['6', '5'];[6];1;['A', '10'];[1, 10];1;0;
['6', '5', '6'];11;1;['A', '10', '2'];20;1;0;
['6', '5', '6', '10'];17;1;['A', '10', '2', '7'];13;0;-1;
['2', 'A'];[2];1;['Q', '10'];[10];0;0;
['2', 'A', '4'];12;1;['Q', '10'];20;0;0;
['2', 'A', '4', 'A'];16;1;['Q', '10'];20;0;0;
['2', 'A', '4', 'A', '9'];17;1;['Q', '10'];20;0;0;
['2', 'A', '4', 'A', '9', '8'];17;1;['Q', '10'];20;0;-1;
['A', 'K'];[1, 10];1;['8', '9'];[8];1;0;
['A', 'K', '5'];20;1;['8', '9', '10'];17;1;2;
['6', 'J'];[6];1;['A', 'A'];[1, 10];1;0;
['6', 'J', '5'];16;1;['A', 'A', 'Q'];20;0;0;
['6', 'J', '5'];21;0;['A', 'A', 'Q'];21;0;1;
['10', 'A'];[10];1;['6', '8'];[6];1;0;
['10', 'A', 'K'];20;1;['6', '8', 'J'];14;1;2;
['K', '5'];[10];1;['J', 'K'];[10];0;0;
['K', '5', '8'];15;1;['J', 'K'];20;0;-1;
['9', '6'];[9];1;['K', 'Q'];[10];0;0;
['9', '6', 'K'];15;0;['K', 'Q'];20;0;-1;
['A', '4'];[1, 10];1;['6', '3'];[6];1;0;
['A', '4', 'A'];14;1;['6', '3', 'K'];9;0;0;
['A', '4', 'A', '10'];15;1;['6', '3', 'K'];19;0;0;
['A', '4', 'A', '10', '4'];16;1;['6', '3', 'K'];19;0;0;
['A', '4', 'A', '10', '4', '5'];20;1;['6', '3', 'K'];19;0;-1;
['6', '8'];[6];1;['6', '7'];[6];1;0;
['6', '8', '2'];14;1;['6', '7', 'Q'];13;1;2;
['J', '9'];[10];1;['7', '10'];[7];1;0;
['J', '9', '6'];19;1;['7', '10', '10'];17;1;1;
['10', '5'];[10];1;['7', '10'];[7];1;0;
['10', '5', '3'];15;1;['7', '10', '10'];17;1;2;
['6', '6'];[6];1;['6', '9'];[6];1;0;
['6', '6', 'J'];12;1;['6', '9', '4'];15;1;-1;
['A', 'K'];[1, 10];1;['8', '9'];[8];1;0;
['A', 'K', '7'];20;1;['8', '9', '10'];17;0;2;
['A', '8'];[1, 10];1;['2', '6'];[2];0;0;
['A', '8', '2'];18;1;['2', '6'];8;0;0;
['A', '8', '2', 'J'];20;0;['2', '6'];8;0;2;
['10', 'J'];[10];1;['7', '4'];[7];0;0;
['10', 'J', '4'];20;1;['7', '4'];11;0;-1;
['4', '3'];[4];1;['J', '7'];[10];0;0;
['4', '3', '3'];7;0;['J', '7'];17;0;-1;
['Q', '6'];[10];1;['7', '9'];[7];1;0;
['Q', '6', '7'];16;1;['7', '9', 'K'];16;1;1;
['A', '4'];[1, 10];0;['8', '3'];[8];1;0;
['A', '4'];14;0;['8', '3', '8'];11;1;0;
['A', '4'];14;0;['8', '3', '8', 'A'];19;1;0;
['A', '4'];14;0;['8', '3', '8', 'A', 'K'];20;1;2;
['A', 'A'];[1, 10];0;['3', 'A'];[3];0;2;
['8', 'J'];[8];1;['2', 'A'];[2];1;0;
['8', 'J', '8'];18;1;['2', 'A', '5'];12;1;-1;
['A', '7'];[1, 10];1;['8', 'K'];[8];1;0;
['A', '7', 'Q'];17;1;['8', 'K', 'A'];18;1;0;
['A', '7', 'Q', '3'];18;0;['8', 'K', 'A', '10'];19;1;2;
['7', '10'];[7];0;['6', '2'];[6];1;0;
['7', '10'];17;0;['6', '2', '3'];8;1;0;
['7', '10'];17;0;['6', '2', '3', 'K'];11;1;0;
['7', '10'];17;0;['6', '2', '3', 'K'];21;0;-1;
['Q', '3'];[10];1;['9', '2'];[9];1;0;
['Q', '3', '4'];13;1;['9', '2', 'K'];11;0;0;
['Q', '3', '4', '2'];17;0;['9', '2', 'K'];21;0;-1;
['3', '8'];[3];1;['J', '10'];[10];1;0;
['3', '8', '5'];11;1;['J', '10', '3'];20;1;2;
['J', 'J'];[10];1;['9', '10'];[9];0;0;
['J', 'J', '9'];20;0;['9', '10'];19;0;-1;
['3', '5'];[3];1;['6', '8'];[6];1;0;
['3', '5', '9'];8;1;['6', '8', 'J'];14;1;2;
['K', '6'];[10];1;['7', 'A'];[7];0;0;
['K', '6', '7'];16;1;['7', 'A'];17;0;-1;
['A', '10'];[1, 10];1;['6', '6'];[6];1;0;
['A', '10', '5'];20;1;['6', '6', '3'];12;0;0;
['A', '10', '5', '5'];16;1;['6', '6', '3'];15;0;0;
['A', '10', '5', '5'];21;0;['6', '6', '3'];15;0;2;
['6', '10'];[6];1;['A', '4'];[1, 10];0;0;
['6', '10', '3'];16;0;['A', '4'];14;0;2;
['Q', 'A'];[10];0;['2', 'K'];[2];1;0;
['Q', 'A'];20;0;['2', 'K', 'A'];12;1;0;
['Q', 'A'];20;0;['2', 'K', 'A', '7'];13;1;0;
['Q', 'A'];20;0;['2', 'K', 'A', '7', 'K'];20;1;2;
['Q', '6'];[10];1;['Q', '8'];[10];0;0;
['Q', '6', 'K'];16;1;['Q', '8'];18;0;-1;
['5', '7'];[5];0;['3', '8'];[3];1;0;
['5', '7'];12;0;['3', '8', '5'];11;0;-1;
['9', '4'];[9];1;['K', '7'];[10];1;0;
['9', '4', '7'];13;1;['K', '7', '3'];17;1;0;
['9', '4', '7', 'A'];20;1;['K', '7', '3', '9'];20;1;2;
['7', '3'];[7];1;['Q', '5'];[10];1;0;
['7', '3', 'A'];10;0;['Q', '5', '4'];15;1;0;
['7', '3', 'A'];20;0;['Q', '5', '4', '5'];19;1;2;
['8', '3'];[8];1;['5', '9'];[5];1;0;
['8', '3', 'A'];11;1;['5', '9', 'Q'];14;1;2;
['5', '6'];[5];0;['10', '10'];[10];1;0;
['5', '6'];11;0;['10', '10', '5'];20;1;2;
['2', 'Q'];[2];1;['7', '7'];[7];1;0;
['2', 'Q', '7'];12;1;['7', '7', '10'];14;1;2;
['6', '5'];[6];1;['8', 'A'];[8];1;0;
['6', '5', '5'];11;1;['8', 'A', '3'];18;1;0;
['6', '5', '5', '5'];16;0;['8', 'A', '3'];21;0;1;
['2', '3'];[2];1;['4', 'Q'];[4];0;0;
['2', '3', '4'];5;0;['4', 'Q'];14;0;-1;
['10', '3'];[10];0;['5', 'K'];[5];1;0;
['10', '3'];13;0;['5', 'K', 'K'];15;1;2;
['9', '8'];[9];1;['5', '9'];[5];1;0;
['9', '8', 'Q'];17;1;['5', '9', '2'];14;1;-1;
['5', '9'];[5];1;['2', '7'];[2];1;0;
['5', '9', '8'];14;1;['2', '7', '4'];9;1;-1;
['5', 'A'];[5];1;['J', '8'];[10];1;0;
['5', 'A', '10'];15;1;['J', '8', 'A'];18;1;0;
['5', 'A', '10', '2'];16;1;['J', '8', 'A', '8'];19;1;2;
['A', '2'];[1, 10];1;['2', '6'];[2];1;0;
['A', '2', '2'];12;1;['2', '6', '2'];8;0;0;
['A', '2', '2', '10'];14;1;['2', '6', '2'];10;0;0;
['A', '2', '2', '10', '2'];15;1;['2', '6', '2'];10;0;0;
['A', '2', '2', '10', '2', '2'];17;1;['2', '6', '2'];10;0;0;
['A', '2', '2', '10', '2', '2', '10'];19;1;['2', '6', '2'];10;0;-1;
['K', 'Q'];[10];1;['Q', '8'];[10];1;0;
['K', 'Q', 'Q'];20;0;['Q', '8', '4'];18;0;1;
['A', '9'];[1, 10];1;['Q', '5'];[10];1;0;
['A', '9', 'K'];19;0;['Q', '5', '10'];15;1;2;
['9', '2'];[9];1;['A', '6'];[1, 10];1;0;
['9', '2', '8'];11;0;['A', '6', '9'];16;0;2;
['A', '2'];[1, 10];1;['9', '5'];[9];1;0;
['A', '2', 'Q'];12;1;['9', '5', '6'];14;1;0;
['A', '2', 'Q', 'K'];13;1;['9', '5', '6', 'Q'];20;1;1;
['8', 'Q'];[8];0;['Q', '10'];[10];1;0;
['8', 'Q'];18;0;['Q', '10', '6'];20;1;2;
['10', '9'];[10];1;['9', '8'];[9];1;0;
['10', '9', 'A'];19;1;['9', '8', '8'];17;1;2;
['6', 'K'];[6];1;['Q', '9'];[10];0;0;
['6', 'K', '8'];16;0;['Q', '9'];19;0;-1;
['8', 'A'];[8];0;['2', 'K'];[2];1;0;
['8', 'A'];18;0;['2', 'K', '7'];12;1;0;
['8', 'A'];18;0;['2', 'K', '7', 'K'];19;1;2;
['3', 'K'];[3];1;['K', '9'];[10];0;0;
['3', 'K', '9'];13;1;['K', '9'];19;0;-1;
['J', '7'];[10];1;['A', 'A'];[1, 10];1;0;
['J', '7', '8'];17;1;['A', 'A', '6'];20;0;-1;
['9', '2'];[9];1;['9', 'Q'];[9];1;0;
['9', '2', 'K'];11;1;['9', 'Q', '7'];19;1;2;
['3', '2'];[3];1;['Q', 'J'];[10];1;0;
['3', '2', '10'];5;1;['Q', 'J', '10'];20;0;2;
['3', '10'];[3];1;['10', 'Q'];[10];1;0;
['3', '10', 'K'];13;0;['10', 'Q', '9'];20;0;1;
['8', '5'];[8];1;['J', 'A'];[10];1;0;
['8', '5', 'Q'];13;0;['J', 'A', '8'];20;1;-1;
['5', 'K'];[5];1;['2', 'Q'];[2];1;0;
['5', 'K', '9'];15;1;['2', 'Q', 'K'];12;1;1;
['Q', '2'];[10];1;['4', '6'];[4];1;0;
['Q', '2', 'A'];12;1;['4', '6', 'J'];10;1;0;
['Q', '2', 'A', 'Q'];13;1;['4', '6', 'J', '9'];20;0;1;
['7', '5'];[7];1;['K', 'A'];[10];1;0;
['7', '5', '3'];12;0;['K', 'A', '2'];20;1;0;
['7', '5', '3'];15;0;['K', 'A', '2', '4'];13;1;0;
['7', '5', '3'];15;0;['K', 'A', '2', '4', 'J'];17;1;2;
['4', '10'];[4];1;['K', 'A'];[10];1;0;
['4', '10', '4'];14;1;['K', 'A', 'A'];20;1;0;
['4', '10', '4', '9'];18;1;['K', 'A', 'A'];21;0;-1;
['A', '2'];[1, 10];0;['Q', '5'];[10];1;0;
['A', '2'];12;0;['Q', '5', '4'];15;0;-1;
['9', '6'];[9];1;['3', '7'];[3];0;0;
['9', '6', '6'];15;0;['3', '7'];10;0;2;
['3', 'K'];[3];1;['4', '7'];[4];1;0;
['3', 'K', '9'];13;1;['4', '7', '6'];11;1;-1;
['A', '2'];[1, 10];1;['4', '7'];[4];1;0;
['A', '2', 'Q'];12;0;['4', '7', '6'];11;1;0;
['A', '2', 'Q'];13;0;['4', '7', '6', 'J'];17;0;2;
['6', 'K'];[6];1;['6', 'A'];[6];1;0;
['6', 'K', 'K'];16;1;['6', 'A', '2'];16;1;-1;
['K', 'A'];[10];0;['A', '4'];[1, 10];1;0;
['K', 'A'];20;0;['A', '4', '10'];14;1;0;
['K', 'A'];20;0;['A', '4', '10', '5'];15;1;0;
['K', 'A'];20;0;['A', '4', '10', '5', '7'];20;1;2;
['10', '3'];[10];0;['8', '10'];[8];1;0;
['10', '3'];13;0;['8', '10', '7'];18;1;2;
['6', '10'];[6];1;['2', '7'];[2];1;0;
['6', '10', '5'];16;1;['2', '7', '8'];9;0;0;
['6', '10', '5'];21;0;['2', '7', '8'];17;0;2;
['3', '10'];[3];1;['8', '10'];[8];1;0;
['3', '10', 'Q'];13;1;['8', '10', '5'];18;1;1;
['4', '5'];[4];1;['Q', '9'];[10];1;0;
['4', '5', '10'];9;1;['Q', '9', '9'];19;0;2;
['A', '3'];[1, 10];0;['8', '8'];[8];1;0;
['A', '3'];13;0;['8', '8', '8'];16;0;2;
['10', 'Q'];[10];1;['5', 'Q'];[5];1;0;
['10', 'Q', '8'];20;1;['5', 'Q', '2'];15;0;-1;
['K', '7'];[10];1;['9', '3'];[9];1;0;
['K', '7', '3'];17;1;['9', '3', 'A'];12;1;0;
['K', '7', '3', 'Q'];20;1;['9', '3', 'A', '9'];13;1;1;
['4', 'A'];[4];1;['4', 'Q'];[4];1;0;
['4', 'A', '5'];14;1;['4', 'Q', '6'];14;1;0;
['4', 'A', '5', '8'];19;0;['4', 'Q', '6', '7'];20;1;2;
['7', '8'];[7];1;['7', '6'];[7];0;0;
['7', '8', '10'];15;1;['7', '6'];13;0;-1;
['2', '7'];[2];0;['3', '10'];[3];0;-1;
['5', 'J'];[5];1;['A', '6'];[1, 10];0;0;
['5', 'J', '7'];15;1;['A', '6'];16;0;-1;
['7', '3'];[7];1;['9', '6'];[9];1;0;
['7', '3', '4'];10;0;['9', '6', 'A'];15;1;0;
['7', '3', '4'];14;0;['9', '6', 'A', 'J'];16;1;2;
['K', 'Q'];[10];1;['10', '6'];[10];1;0;
['K', 'Q', '9'];20;1;['10', '6', 'J'];16;0;1;
['7', '2'];[7];1;['J', '3'];[10];0;0;
['7', '2', '7'];9;0;['J', '3'];13;0;2;
['7', '10'];[7];1;['J', '10'];[10];1;0;
['7', '10', 'J'];17;0;['J', '10', '7'];20;1;1;
['A', '6'];[1, 10];1;['8', '3'];[8];1;0;
['A', '6', 'A'];16;1;['8', '3', '5'];11;1;0;
['A', '6', 'A', '4'];17;1;['8', '3', '5', 'Q'];16;1;2;
['9', '3'];[9];1;['5', '9'];[5];1;0;
['9', '3', '5'];12;1;['5', '9', '6'];14;0;0;
['9', '3', '5', '7'];17;1;['5', '9', '6'];20;0;-1;
['A', '4'];[1, 10];0;['K', 'Q'];[10];1;0;
['A', '4'];14;0;['K', 'Q', '3'];20;1;2;
['4', '6'];[4];0;['5', '8'];[5];0;-1;
['2', '7'];[2];1;['2', '5'];[2];0;0;
['2', '7', '3'];9;1;['2', '5'];7;0;0;
['2', '7', '3', '5'];12;1;['2', '5'];7;0;0;
['2', '7', '3', '5', 'K'];17;0;['2', '5'];7;0;-1;
['Q', '3'];[10];0;['4', 'A'];[4];1;0;
['Q', '3'];13;0;['4', 'A', '5'];14;1;0;
['Q', '3'];13;0;['4', 'A', '5', '10'];19;1;0;
['Q', '3'];13;0;['4', 'A', '5', '10', '9'];20;1;2;
['2', '6'];[2];1;['9', '3'];[9];1;0;
['2', '6', '10'];8;1;['9', '3', '6'];12;1;0;
['2', '6', '10', '2'];18;1;['9', '3', '6', 'K'];18;1;2;
['J', '5'];[10];0;['3', '6'];[3];1;0;
['J', '5'];15;0;['3', '6', '3'];9;0;2;
['9', '8'];[9];0;['4', '4'];[4];1;0;
['9', '8'];17;0;['4', '4', '6'];8;1;0;
['9', '8'];17;0;['4', '4', '6', 'J'];14;1;2;
['3', '4'];[3];0;['6', '10'];[6];1;0;
['3', '4'];7;0;['6', '10', 'A'];16;1;0;
['3', '4'];7;0;['6', '10', 'A', '3'];17;1;0;
['3', '4'];7;0;['6', '10', 'A', '3', '3'];20;1;2;
['6', 'A'];[6];1;['4', '7'];[4];1;0;
['6', 'A', '4'];16;1;['4', '7', '8'];11;1;0;
['6', 'A', '4', '3'];20;1;['4', '7', '8', '2'];19;1;0;
['6', 'A', '4', '3', '2'];14;0;['4', '7', '8', '2'];21;0;-1;
['10', '5'];[10];0;['2', 'Q'];[2];1;0;
['10', '5'];15;0;['2', 'Q', '7'];12;1;0;
['10', '5'];15;0;['2', 'Q', '7', '7'];19;1;2;
['5', 'J'];[5];1;['6', 'A'];[6];1;0;
['5', 'J', '3'];15;1;['6', 'A', 'A'];16;0;0;
['5', 'J', '3', 'Q'];18;1;['6', 'A', 'A'];17;0;-1;
['K', '4'];[10];0;['3', '4'];[3];1;0;
['K', '4'];14;0;['3', '4', 'A'];7;1;0;
['K', '4'];14;0;['3', '4', 'A', '8'];17;1;0;
['K', '4'];14;0;['3', '4', 'A', '8', '6'];16;0;2;
['K', 'J'];[10];1;['Q', 'A'];[10];0;0;
['K', 'J', '2'];20;1;['Q', 'A'];20;0;-1;
['10', 'A'];[10];1;['5', 'A'];[5];0;0;
['10', 'A', '6'];20;1;['5', 'A'];15;0;0;
['10', 'A', '6', '7'];17;1;['5', 'A'];15;0;-1;
['5', '6'];[5];1;['6', '10'];[6];1;0;
['5', '6', '3'];11;1;['6', '10', 'A'];16;1;0;
['5', '6', '3', '10'];14;1;['6', '10', 'A', '3'];17;0;-1;
['K', 'K'];[10];0;['3', '8'];[3];1;0;
['K', 'K'];20;0;['3', '8', '3'];11;1;0;
['K', 'K'];20;0;['3', '8', '3', 'J'];14;1;2;
['J', 'Q'];[10];0;['A', '9'];[1, 10];0;2;
['3', '5'];[3];1;['10', '8'];[10];0;0;
['3', '5', '4'];8;0;['10', '8'];18;0;-1;
['4', '4'];[4];0;['6', 'Q'];[6];1;0;
['4', '4'];8;0;['6', 'Q', 'K'];16;0;2;
['9', '8'];[9];0;['Q', 'J'];[10];0;-1;
['Q', 'Q'];[10];1;['10', '8'];[10];1;0;
['Q', 'Q', '6'];20;1;['10', '8', '7'];18;1;1;
['8', 'K'];[8];1;['3', '8'];[3];1;0;
['8', 'K', '8'];18;1;['3', '8', '6'];11;1;-1;
['4', '10'];[4];0;['K', '8'];[10];0;-1;
['5', '5'];[5];1;['9', '7'];[9];1;0;
['5', '5', '6'];10;0;['9', '7', 'Q'];16;0;2;
['3', 'A'];[3];1;['6', '10'];[6];1;0;
['3', 'A', 'J'];13;1;['6', '10', '10'];16;1;2;
['K', 'Q'];[10];1;['10', '9'];[10];1;0;
['K', 'Q', '3'];20;1;['10', '9', '6'];19;1;1;
['7', 'J'];[7];1;['K', 'K'];[10];1;0;
['7', 'J', '9'];17;1;['K', 'K', '7'];20;1;1;
['3', '4'];[3];1;['6', '10'];[6];0;0;
['3', '4', '2'];7;1;['6', '10'];16;0;0;
['3', '4', '2', 'K'];9;0;['6', '10'];16;0;2;
['2', '8'];[2];1;['A', '3'];[1, 10];1;0;
['2', '8', '3'];10;1;['A', '3', '5'];13;0;0;
['2', '8', '3', 'J'];13;1;['A', '3', '5'];18;0;-1;
['8', '5'];[8];1;['2', '3'];[2];0;0;
['8', '5', '2'];13;1;['2', '3'];5;0;0;
['8', '5', '2', '9'];15;1;['2', '3'];5;0;-1;
['4', 'K'];[4];1;['5', 'K'];[5];1;0;
['4', 'K', '10'];14;1;['5', 'K', 'J'];15;1;1;
['Q', '8'];[10];1;['6', '3'];[6];1;0;
['Q', '8', '4'];18;1;['6', '3', '5'];9;1;-1;
['K', '3'];[10];1;['Q', 'Q'];[10];1;0;
['K', '3', '2'];13;0;['Q', 'Q', '2'];20;1;2;
['4', '10'];[4];1;['J', '7'];[10];0;0;
['4', '10', 'K'];14;1;['J', '7'];17;0;-1;
['K', 'Q'];[10];1;['4', 'A'];[4];1;0;
['K', 'Q', '2'];20;1;['4', 'A', '6'];14;1;-1;
['3', 'J'];[3];1;['4', 'J'];[4];1;0;
['3', 'J', '2'];13;1;['4', 'J', 'J'];14;1;2;
['2', '7'];[2];1;['J', 'K'];[10];1;0;
['2', '7', '5'];9;1;['J', 'K', '8'];20;0;2;
['3', '4'];[3];1;['4', '3'];[4];1;0;
['3', '4', '7'];7;1;['4', '3', '8'];7;1;0;
['3', '4', '7', 'Q'];14;1;['4', '3', '8', '2'];15;0;-1;
['J', '8'];[10];0;['K', 'K'];[10];0;-1;
['7', 'A'];[7];1;['7', 'K'];[7];1;0;
['7', 'A', '2'];17;1;['7', 'K', '8'];17;1;2;
['Q', '10'];[10];1;['Q', '3'];[10];1;0;
['Q', '10', '9'];20;1;['Q', '3', '9'];13;0;1;
['Q', '7'];[10];1;['4', '4'];[4];1;0;
['Q', '7', '8'];17;1;['4', '4', 'A'];8;1;-1;
['4', '2'];[4];1;['J', '8'];[10];1;0;
['4', '2', 'A'];6;1;['J', '8', 'A'];18;1;0;
['4', '2', 'A', '3'];16;1;['J', '8', 'A', '4'];19;1;2;
['K', 'A'];[10];1;['K', '6'];[10];0;0;
['K', 'A', '2'];20;0;['K', '6'];16;0;-1;
['10', '8'];[10];1;['7', '6'];[7];1;0;
['10', '8', '8'];18;1;['7', '6', 'A'];13;0;-1;
['4', 'A'];[4];1;['J', 'Q'];[10];1;0;
['4', 'A', '5'];14;1;['J', 'Q', '5'];20;1;2;
['K', '8'];[10];1;['10', 'K'];[10];0;0;
['K', '8', '3'];18;1;['10', 'K'];20;0;0;
['K', '8', '3'];21;0;['10', 'K'];20;0;2;
['6', '6'];[6];0;['6', 'K'];[6];1;0;
['6', '6'];12;0;['6', 'K', 'Q'];16;1;2;
['6', '5'];[6];0;['10', '8'];[10];1;0;
['6', '5'];11;0;['10', '8', '4'];18;0;2;
['7', '8'];[7];0;['Q', '9'];[10];1;0;
['7', '8'];15;0;['Q', '9', 'A'];19;0;-1;
['7', '10'];[7];0;['2', 'A'];[2];1;0;
['7', '10'];17;0;['2', 'A', '3'];12;1;0;
['7', '10'];17;0;['2', 'A', '3', '3'];15;1;0;
['7', '10'];17;0;['2', 'A', '3', '3', '5'];18;1;0;
['7', '10'];17;0;['2', 'A', '3', '3', '5', 'J'];14;1;2;
['4', '8'];[4];1;['10', '5'];[10];1;0;
['4', '8', 'J'];12;0;['10', '5', '10'];15;1;1;
['2', '4'];[2];1;['4', 'K'];[4];1;0;
['2', '4', '8'];6;0;['4', 'K', '7'];14;1;0;
['2', '4', '8'];14;0;['4', 'K', '7'];21;0;-1;
['7', '6'];[7];0;['6', '8'];[6];0;-1;
['6', '4'];[6];1;['9', 'A'];[9];1;0;
['6', '4', '5'];10;1;['9', 'A', '9'];19;1;0;
['6', '4', '5', '7'];15;1;['9', 'A', '9', '4'];19;0;1;
['A', '5'];[1, 10];1;['8', '9'];[8];1;0;
['A', '5', '7'];15;1;['8', '9', '2'];17;1;0;
['A', '5', '7', '4'];13;1;['8', '9', '2', 'Q'];19;0;2;
['3', '3'];[3];1;['5', '4'];[5];1;0;
['3', '3', 'A'];6;1;['5', '4', 'A'];9;1;0;
['3', '3', 'A', '4'];16;1;['5', '4', 'A', 'K'];19;1;0;
['3', '3', 'A', '4', '4'];20;1;['5', '4', 'A', 'K', '2'];20;1;2;
['6', '3'];[6];0;['10', '10'];[10];1;0;
